date,tweets,increase,country
03/06/2020,181,13,MY
03/07/2020,195,14,MY
03/08/2020,199,4,MY
03/09/2020,208,9,MY
03/11/2020,211,3,MY
03/12/2020,241,30,MY
03/13/2020,285,44,MY
03/14/2020,312,27,MY
03/15/2020,352,40,MY
03/16/2020,436,84,MY
03/17/2020,569,133,MY
03/18/2020,699,130,MY
03/19/2020,811,112,MY
03/20/2020,924,113,MY
03/21/2020,1071,147,MY
03/22/2020,1196,125,MY
03/23/2020,1306,110,MY
03/24/2020,1419,113,MY
03/25/2020,1547,128,MY
03/26/2020,1656,109,MY
03/27/2020,1707,51,MY
03/28/2020,1945,238,MY
03/29/2020,2145,200,MY
03/30/2020,2160,15,MY
03/31/2020,2247,87,MY
04/01/2020,2300,53,MY
04/02/2020,2313,13,MY
04/03/2020,2389,76,MY
04/04/2020,2480,91,MY
04/05/2020,2542,62,MY
04/06/2020,2623,81,MY
04/07/2020,2699,76,MY
04/08/2020,2780,81,MY
04/09/2020,2844,64,MY
04/10/2020,2955,111,MY
04/11/2020,3034,79,MY
04/12/2020,3113,79,MY
04/13/2020,3196,83,MY
04/14/2020,3223,27,MY
04/15/2020,3287,64,MY
04/16/2020,3335,48,MY
04/17/2020,3379,44,MY
04/18/2020,3433,54,MY
04/19/2020,3486,53,MY
04/20/2020,3533,47,MY
04/21/2020,3590,57,MY
04/22/2020,3645,55,MY
04/23/2020,3705,60,MY
04/24/2020,3746,41,MY
04/26/2020,3780,34,MY
04/27/2020,3812,32,MY
04/28/2020,3855,43,MY
04/29/2020,3896,41,MY
04/30/2020,3948,52,MY
05/01/2020,3988,40,MY
05/02/2020,4019,31,MY
05/03/2020,4055,36,MY
05/04/2020,4077,22,MY
05/05/2020,4114,37,MY
05/06/2020,4139,25,MY
05/07/2020,4170,31,MY
05/08/2020,4204,34,MY
05/09/2020,4239,35,MY
05/10/2020,4261,22,MY
05/11/2020,4299,38,MY
05/12/2020,4333,34,MY
05/13/2020,4340,7,MY
05/14/2020,4348,8,MY
01/22/2020,1,0,NZ
01/23/2020,2,1,NZ
01/29/2020,4,2,NZ
01/30/2020,6,2,NZ
01/31/2020,7,1,NZ
02/01/2020,8,1,NZ
02/04/2020,10,2,NZ
02/07/2020,11,1,NZ
02/09/2020,12,1,NZ
02/12/2020,14,2,NZ
02/13/2020,15,1,NZ
02/18/2020,16,1,NZ
02/19/2020,17,1,NZ
02/20/2020,18,1,NZ
02/22/2020,19,1,NZ
02/24/2020,20,1,NZ
02/27/2020,21,1,NZ
02/28/2020,23,2,NZ
02/29/2020,25,2,NZ
03/12/2020,26,1,NZ
03/13/2020,30,4,NZ
03/14/2020,38,8,NZ
03/15/2020,42,4,NZ
03/16/2020,50,8,NZ
03/17/2020,61,11,NZ
03/18/2020,75,14,NZ
03/19/2020,91,16,NZ
03/20/2020,97,6,NZ
03/21/2020,109,12,NZ
03/22/2020,127,18,NZ
03/23/2020,153,26,NZ
03/24/2020,183,30,NZ
03/25/2020,214,31,NZ
03/26/2020,236,22,NZ
03/27/2020,253,17,NZ
03/28/2020,276,23,NZ
03/29/2020,299,23,NZ
03/30/2020,305,6,NZ
03/31/2020,327,22,NZ
04/01/2020,339,12,NZ
04/02/2020,342,3,NZ
04/03/2020,359,17,NZ
04/04/2020,370,11,NZ
04/05/2020,382,12,NZ
04/06/2020,401,19,NZ
04/07/2020,415,14,NZ
04/09/2020,418,3,NZ
04/10/2020,434,16,NZ
04/11/2020,449,15,NZ
04/12/2020,458,9,NZ
04/13/2020,468,10,NZ
04/14/2020,472,4,NZ
04/15/2020,484,12,NZ
04/16/2020,491,7,NZ
04/17/2020,503,12,NZ
04/18/2020,510,7,NZ
04/19/2020,517,7,NZ
04/20/2020,531,14,NZ
04/21/2020,542,11,NZ
04/22/2020,547,5,NZ
04/23/2020,556,9,NZ
04/24/2020,569,13,NZ
04/25/2020,576,7,NZ
04/26/2020,581,5,NZ
04/27/2020,594,13,NZ
04/28/2020,601,7,NZ
04/29/2020,611,10,NZ
04/30/2020,615,4,NZ
05/01/2020,618,3,NZ
05/02/2020,622,4,NZ
05/03/2020,626,4,NZ
05/04/2020,634,8,NZ
05/05/2020,646,12,NZ
05/06/2020,650,4,NZ
05/07/2020,655,5,NZ
05/08/2020,662,7,NZ
05/09/2020,666,4,NZ
05/10/2020,668,2,NZ
05/11/2020,673,5,NZ
05/12/2020,675,2,NZ
05/13/2020,677,2,NZ
05/14/2020,678,1,NZ
01/22/2020,1,0,PA
01/23/2020,5,4,PA
01/24/2020,7,2,PA
01/27/2020,8,1,PA
01/29/2020,9,1,PA
01/31/2020,10,1,PA
02/02/2020,11,1,PA
02/03/2020,12,1,PA
02/07/2020,15,3,PA
02/08/2020,17,2,PA
02/09/2020,18,1,PA
02/10/2020,19,1,PA
02/11/2020,20,1,PA
02/12/2020,21,1,PA
02/17/2020,23,2,PA
02/29/2020,30,7,PA
03/01/2020,34,4,PA
03/02/2020,36,2,PA
03/03/2020,40,4,PA
03/04/2020,42,2,PA
03/05/2020,46,4,PA
03/06/2020,53,7,PA
03/07/2020,64,11,PA
03/08/2020,68,4,PA
03/11/2020,89,21,PA
03/12/2020,115,26,PA
03/13/2020,140,25,PA
03/14/2020,163,23,PA
03/15/2020,201,38,PA
03/16/2020,234,33,PA
03/17/2020,262,28,PA
03/18/2020,292,30,PA
03/19/2020,328,36,PA
03/20/2020,370,42,PA
03/21/2020,394,24,PA
03/22/2020,426,32,PA
03/23/2020,458,32,PA
03/24/2020,498,40,PA
03/25/2020,521,23,PA
03/26/2020,550,29,PA
03/27/2020,577,27,PA
03/28/2020,627,50,PA
03/29/2020,663,36,PA
03/30/2020,675,12,PA
03/31/2020,699,24,PA
04/01/2020,706,7,PA
04/02/2020,729,23,PA
04/03/2020,744,15,PA
04/04/2020,763,19,PA
04/05/2020,783,20,PA
04/06/2020,801,18,PA
04/07/2020,818,17,PA
04/08/2020,840,22,PA
04/09/2020,854,14,PA
04/10/2020,864,10,PA
04/11/2020,874,10,PA
04/12/2020,884,10,PA
04/13/2020,897,13,PA
04/14/2020,903,6,PA
04/15/2020,918,15,PA
04/16/2020,928,10,PA
04/17/2020,934,6,PA
04/18/2020,944,10,PA
04/19/2020,953,9,PA
04/20/2020,963,10,PA
04/21/2020,973,10,PA
04/22/2020,985,12,PA
04/23/2020,1003,18,PA
04/24/2020,1007,4,PA
04/26/2020,1018,11,PA
04/27/2020,1025,7,PA
04/28/2020,1042,17,PA
04/29/2020,1055,13,PA
04/30/2020,1062,7,PA
05/01/2020,1073,11,PA
05/02/2020,1079,6,PA
05/03/2020,1091,12,PA
05/04/2020,1093,2,PA
05/05/2020,1103,10,PA
05/06/2020,1109,6,PA
05/07/2020,1117,8,PA
05/08/2020,1121,4,PA
05/09/2020,1133,12,PA
05/10/2020,1138,5,PA
05/11/2020,1149,11,PA
05/12/2020,1158,9,PA
05/14/2020,1159,1,PA
01/22/2020,1,0,PT
01/23/2020,2,1,PT
01/24/2020,5,3,PT
01/25/2020,8,3,PT
01/26/2020,10,2,PT
01/27/2020,15,5,PT
01/29/2020,16,1,PT
01/30/2020,20,4,PT
01/31/2020,22,2,PT
02/02/2020,25,3,PT
02/05/2020,26,1,PT
02/06/2020,27,1,PT
02/07/2020,28,1,PT
02/08/2020,29,1,PT
02/09/2020,31,2,PT
02/11/2020,33,2,PT
02/12/2020,34,1,PT
02/13/2020,36,2,PT
02/14/2020,37,1,PT
02/16/2020,38,1,PT
02/17/2020,39,1,PT
02/18/2020,42,3,PT
02/19/2020,44,2,PT
02/20/2020,45,1,PT
02/22/2020,47,2,PT
02/23/2020,48,1,PT
02/27/2020,49,1,PT
02/28/2020,57,8,PT
02/29/2020,63,6,PT
03/01/2020,67,4,PT
03/02/2020,74,7,PT
03/03/2020,85,11,PT
03/04/2020,96,11,PT
03/05/2020,110,14,PT
03/06/2020,124,14,PT
03/07/2020,131,7,PT
03/08/2020,138,7,PT
03/09/2020,152,14,PT
03/11/2020,173,21,PT
03/12/2020,195,22,PT
03/13/2020,250,55,PT
03/14/2020,289,39,PT
03/15/2020,332,43,PT
03/16/2020,395,63,PT
03/17/2020,447,52,PT
03/18/2020,498,51,PT
03/19/2020,542,44,PT
03/20/2020,572,30,PT
03/21/2020,590,18,PT
03/22/2020,617,27,PT
03/23/2020,651,34,PT
03/24/2020,681,30,PT
03/25/2020,711,30,PT
03/26/2020,751,40,PT
03/27/2020,779,28,PT
03/28/2020,819,40,PT
03/29/2020,901,82,PT
03/30/2020,915,14,PT
03/31/2020,944,29,PT
04/01/2020,947,3,PT
04/02/2020,956,9,PT
04/03/2020,978,22,PT
04/04/2020,1004,26,PT
04/05/2020,1031,27,PT
04/06/2020,1065,34,PT
04/07/2020,1081,16,PT
04/09/2020,1083,2,PT
04/10/2020,1108,25,PT
04/11/2020,1123,15,PT
04/12/2020,1146,23,PT
04/13/2020,1171,25,PT
04/14/2020,1176,5,PT
04/15/2020,1197,21,PT
04/16/2020,1217,20,PT
04/17/2020,1243,26,PT
04/18/2020,1268,25,PT
04/19/2020,1292,24,PT
04/20/2020,1312,20,PT
04/21/2020,1336,24,PT
04/22/2020,1358,22,PT
04/23/2020,1375,17,PT
04/24/2020,1408,33,PT
04/25/2020,1411,3,PT
04/26/2020,1430,19,PT
04/27/2020,1448,18,PT
04/28/2020,1469,21,PT
04/29/2020,1493,24,PT
04/30/2020,1517,24,PT
05/01/2020,1532,15,PT
05/02/2020,1550,18,PT
05/03/2020,1559,9,PT
05/04/2020,1571,12,PT
05/05/2020,1589,18,PT
05/06/2020,1601,12,PT
05/07/2020,1628,27,PT
05/08/2020,1645,17,PT
05/09/2020,1663,18,PT
05/10/2020,1680,17,PT
05/11/2020,1701,21,PT
05/12/2020,1729,28,PT
05/14/2020,1734,5,PT
01/22/2020,1,0,TH
01/23/2020,4,3,TH
01/24/2020,12,8,TH
01/25/2020,16,4,TH
01/26/2020,23,7,TH
01/27/2020,31,8,TH
01/28/2020,32,1,TH
01/29/2020,44,12,TH
01/30/2020,63,19,TH
01/31/2020,73,10,TH
02/01/2020,86,13,TH
02/02/2020,90,4,TH
02/03/2020,97,7,TH
02/04/2020,103,6,TH
02/05/2020,116,13,TH
02/06/2020,126,10,TH
02/07/2020,133,7,TH
02/08/2020,138,5,TH
02/09/2020,139,1,TH
02/10/2020,140,1,TH
02/11/2020,144,4,TH
02/12/2020,155,11,TH
02/13/2020,160,5,TH
02/14/2020,169,9,TH
02/16/2020,173,4,TH
02/17/2020,176,3,TH
02/18/2020,186,10,TH
02/19/2020,194,8,TH
02/20/2020,204,10,TH
02/21/2020,213,9,TH
02/22/2020,220,7,TH
02/23/2020,224,4,TH
02/26/2020,225,1,TH
02/27/2020,226,1,TH
02/28/2020,255,29,TH
02/29/2020,283,28,TH
03/01/2020,289,6,TH
03/02/2020,302,13,TH
03/03/2020,317,15,TH
03/04/2020,328,11,TH
03/05/2020,348,20,TH
03/06/2020,366,18,TH
03/07/2020,389,23,TH
03/08/2020,407,18,TH
03/09/2020,420,13,TH
03/11/2020,426,6,TH
03/12/2020,453,27,TH
03/13/2020,473,20,TH
03/14/2020,519,46,TH
03/15/2020,545,26,TH
03/16/2020,587,42,TH
03/17/2020,646,59,TH
03/18/2020,697,51,TH
03/19/2020,747,50,TH
03/20/2020,798,51,TH
03/21/2020,869,71,TH
03/22/2020,935,66,TH
03/23/2020,1009,74,TH
03/24/2020,1091,82,TH
03/25/2020,1159,68,TH
03/26/2020,1228,69,TH
03/27/2020,1256,28,TH
03/28/2020,1450,194,TH
03/29/2020,1604,154,TH
03/30/2020,1613,9,TH
03/31/2020,1674,61,TH
04/01/2020,1713,39,TH
04/02/2020,1722,9,TH
04/03/2020,1790,68,TH
04/04/2020,1864,74,TH
04/05/2020,1905,41,TH
04/06/2020,1959,54,TH
04/07/2020,2021,62,TH
04/08/2020,2072,51,TH
04/09/2020,2107,35,TH
04/10/2020,2172,65,TH
04/11/2020,2223,51,TH
04/12/2020,2265,42,TH
04/13/2020,2321,56,TH
04/14/2020,2351,30,TH
04/15/2020,2399,48,TH
04/16/2020,2439,40,TH
04/17/2020,2463,24,TH
04/18/2020,2491,28,TH
04/19/2020,2519,28,TH
04/20/2020,2557,38,TH
04/21/2020,2587,30,TH
04/22/2020,2620,33,TH
04/23/2020,2647,27,TH
04/24/2020,2673,26,TH
04/26/2020,2689,16,TH
04/27/2020,2722,33,TH
04/28/2020,2752,30,TH
04/29/2020,2773,21,TH
04/30/2020,2797,24,TH
05/01/2020,2841,44,TH
05/02/2020,2875,34,TH
05/03/2020,2908,33,TH
05/04/2020,2937,29,TH
05/05/2020,2954,17,TH
05/06/2020,2978,24,TH
05/07/2020,2998,20,TH
05/08/2020,3018,20,TH
05/09/2020,3038,20,TH
05/10/2020,3059,21,TH
05/11/2020,3078,19,TH
05/12/2020,3092,14,TH
05/13/2020,3102,10,TH
05/14/2020,3111,9,TH
01/22/2020,3,0,VE
01/23/2020,7,4,VE
01/24/2020,12,5,VE
01/25/2020,15,3,VE
01/27/2020,20,5,VE
01/28/2020,21,1,VE
01/29/2020,23,2,VE
01/30/2020,27,4,VE
01/31/2020,33,6,VE
02/01/2020,36,3,VE
02/02/2020,37,1,VE
02/03/2020,43,6,VE
02/04/2020,46,3,VE
02/06/2020,47,1,VE
02/07/2020,48,1,VE
02/08/2020,49,1,VE
02/09/2020,50,1,VE
02/10/2020,52,2,VE
02/11/2020,54,2,VE
02/12/2020,56,2,VE
02/16/2020,57,1,VE
02/17/2020,58,1,VE
02/18/2020,59,1,VE
02/19/2020,60,1,VE
02/21/2020,63,3,VE
02/22/2020,66,3,VE
02/26/2020,68,2,VE
02/28/2020,81,13,VE
02/29/2020,106,25,VE
03/01/2020,109,3,VE
03/02/2020,114,5,VE
03/03/2020,124,10,VE
03/04/2020,134,10,VE
03/05/2020,137,3,VE
03/06/2020,146,9,VE
03/07/2020,162,16,VE
03/08/2020,166,4,VE
03/09/2020,168,2,VE
03/11/2020,174,6,VE
03/12/2020,218,44,VE
03/13/2020,299,81,VE
03/14/2020,396,97,VE
03/15/2020,539,143,VE
03/16/2020,679,140,VE
03/17/2020,818,139,VE
03/18/2020,922,104,VE
03/19/2020,1019,97,VE
03/20/2020,1121,102,VE
03/21/2020,1207,86,VE
03/22/2020,1289,82,VE
03/23/2020,1381,92,VE
03/24/2020,1463,82,VE
03/25/2020,1555,92,VE
03/26/2020,1605,50,VE
03/27/2020,1693,88,VE
03/28/2020,1793,100,VE
03/29/2020,1887,94,VE
03/30/2020,1923,36,VE
03/31/2020,1978,55,VE
04/01/2020,1994,16,VE
04/02/2020,2032,38,VE
04/03/2020,2068,36,VE
04/04/2020,2112,44,VE
04/05/2020,2155,43,VE
04/06/2020,2187,32,VE
04/07/2020,2237,50,VE
04/08/2020,2281,44,VE
04/09/2020,2307,26,VE
04/10/2020,2352,45,VE
04/11/2020,2392,40,VE
04/12/2020,2427,35,VE
04/13/2020,2469,42,VE
04/14/2020,2497,28,VE
04/15/2020,2524,27,VE
04/16/2020,2553,29,VE
04/17/2020,2579,26,VE
04/18/2020,2616,37,VE
04/19/2020,2642,26,VE
04/20/2020,2681,39,VE
04/21/2020,2715,34,VE
04/22/2020,2746,31,VE
04/23/2020,2778,32,VE
04/24/2020,2824,46,VE
04/26/2020,2844,20,VE
04/27/2020,2869,25,VE
04/28/2020,2901,32,VE
04/29/2020,2928,27,VE
04/30/2020,2960,32,VE
05/01/2020,2985,25,VE
05/02/2020,2999,14,VE
05/03/2020,3015,16,VE
05/04/2020,3023,8,VE
05/05/2020,3044,21,VE
05/06/2020,3063,19,VE
05/07/2020,3086,23,VE
05/08/2020,3110,24,VE
05/09/2020,3132,22,VE
05/10/2020,3155,23,VE
05/11/2020,3175,20,VE
05/12/2020,3201,26,VE
05/13/2020,3209,8,VE
05/14/2020,3213,4,VE
01/22/2020,1,0,VN
01/26/2020,3,2,VN
01/27/2020,4,1,VN
01/29/2020,9,5,VN
01/30/2020,10,1,VN
01/31/2020,14,4,VN
02/01/2020,16,2,VN
02/02/2020,19,3,VN
02/03/2020,20,1,VN
02/04/2020,22,2,VN
02/05/2020,23,1,VN
02/06/2020,24,1,VN
02/08/2020,26,2,VN
02/09/2020,27,1,VN
02/10/2020,28,1,VN
02/11/2020,31,3,VN
02/12/2020,33,2,VN
02/13/2020,34,1,VN
02/18/2020,35,1,VN
02/21/2020,37,2,VN
02/22/2020,40,3,VN
02/28/2020,44,4,VN
02/29/2020,45,1,VN
03/02/2020,47,2,VN
03/03/2020,48,1,VN
03/04/2020,49,1,VN
03/05/2020,53,4,VN
03/06/2020,56,3,VN
03/07/2020,58,2,VN
03/08/2020,59,1,VN
03/09/2020,65,6,VN
03/11/2020,66,1,VN
03/12/2020,68,2,VN
03/13/2020,80,12,VN
03/14/2020,85,5,VN
03/15/2020,90,5,VN
03/16/2020,93,3,VN
03/17/2020,98,5,VN
03/18/2020,102,4,VN
03/19/2020,115,13,VN
03/20/2020,127,12,VN
03/21/2020,130,3,VN
03/22/2020,145,15,VN
03/23/2020,147,2,VN
03/24/2020,154,7,VN
03/25/2020,158,4,VN
03/26/2020,160,2,VN
03/27/2020,162,2,VN
03/28/2020,168,6,VN
03/29/2020,178,10,VN
03/30/2020,179,1,VN
03/31/2020,186,7,VN
04/01/2020,193,7,VN
04/02/2020,194,1,VN
04/03/2020,202,8,VN
04/04/2020,205,3,VN
04/05/2020,215,10,VN
04/06/2020,221,6,VN
04/07/2020,226,5,VN
04/08/2020,231,5,VN
04/09/2020,237,6,VN
04/10/2020,243,6,VN
04/11/2020,249,6,VN
04/12/2020,251,2,VN
04/13/2020,257,6,VN
04/14/2020,259,2,VN
04/15/2020,262,3,VN
04/16/2020,263,1,VN
04/17/2020,266,3,VN
04/18/2020,269,3,VN
04/19/2020,274,5,VN
04/20/2020,278,4,VN
04/21/2020,280,2,VN
04/22/2020,284,4,VN
04/23/2020,286,2,VN
04/24/2020,288,2,VN
04/26/2020,290,2,VN
04/27/2020,294,4,VN
04/28/2020,295,1,VN
04/29/2020,297,2,VN
04/30/2020,301,4,VN
05/01/2020,304,3,VN
05/02/2020,306,2,VN
05/03/2020,307,1,VN
05/04/2020,308,1,VN
05/05/2020,311,3,VN
05/07/2020,314,3,VN
05/09/2020,315,1,VN
05/10/2020,316,1,VN
05/11/2020,317,1,VN
05/12/2020,318,1,VN
01/23/2020,4,0,CO
01/24/2020,7,3,CO
01/25/2020,11,4,CO
01/26/2020,14,3,CO
01/30/2020,15,1,CO
01/31/2020,19,4,CO
02/01/2020,22,3,CO
02/02/2020,24,2,CO
02/03/2020,26,2,CO
02/04/2020,27,1,CO
02/06/2020,28,1,CO
02/07/2020,29,1,CO
02/08/2020,31,2,CO
02/09/2020,32,1,CO
02/10/2020,35,3,CO
02/11/2020,37,2,CO
02/12/2020,39,2,CO
02/13/2020,41,2,CO
02/15/2020,44,3,CO
02/17/2020,47,3,CO
02/18/2020,48,1,CO
02/21/2020,52,4,CO
02/22/2020,53,1,CO
02/23/2020,54,1,CO
02/26/2020,55,1,CO
02/27/2020,59,4,CO
02/28/2020,78,19,CO
02/29/2020,101,23,CO
03/01/2020,109,8,CO
03/02/2020,114,5,CO
03/03/2020,119,5,CO
03/04/2020,127,8,CO
03/05/2020,135,8,CO
03/06/2020,160,25,CO
03/07/2020,171,11,CO
03/08/2020,176,5,CO
03/09/2020,185,9,CO
03/11/2020,204,19,CO
03/12/2020,245,41,CO
03/13/2020,296,51,CO
03/14/2020,336,40,CO
03/15/2020,390,54,CO
03/16/2020,492,102,CO
03/17/2020,585,93,CO
03/18/2020,703,118,CO
03/19/2020,788,85,CO
03/20/2020,908,120,CO
03/21/2020,1040,132,CO
03/22/2020,1152,112,CO
03/23/2020,1230,78,CO
03/24/2020,1297,67,CO
03/25/2020,1368,71,CO
03/26/2020,1431,63,CO
03/27/2020,1512,81,CO
03/28/2020,1652,140,CO
03/29/2020,1764,112,CO
03/30/2020,1804,40,CO
03/31/2020,1859,55,CO
04/01/2020,1870,11,CO
04/02/2020,1891,21,CO
04/03/2020,1938,47,CO
04/04/2020,1991,53,CO
04/05/2020,2045,54,CO
04/06/2020,2088,43,CO
04/07/2020,2139,51,CO
04/08/2020,2181,42,CO
04/09/2020,2197,16,CO
04/10/2020,2248,51,CO
04/11/2020,2307,59,CO
04/12/2020,2348,41,CO
04/13/2020,2380,32,CO
04/14/2020,2409,29,CO
04/15/2020,2439,30,CO
04/16/2020,2464,25,CO
04/17/2020,2487,23,CO
04/18/2020,2525,38,CO
04/19/2020,2545,20,CO
04/20/2020,2575,30,CO
04/21/2020,2599,24,CO
04/22/2020,2640,41,CO
04/23/2020,2687,47,CO
04/24/2020,2723,36,CO
04/26/2020,2745,22,CO
04/27/2020,2777,32,CO
04/28/2020,2803,26,CO
04/29/2020,2833,30,CO
04/30/2020,2864,31,CO
05/01/2020,2893,29,CO
05/02/2020,2931,38,CO
05/03/2020,2961,30,CO
05/04/2020,2977,16,CO
05/05/2020,3009,32,CO
05/06/2020,3036,27,CO
05/07/2020,3076,40,CO
05/08/2020,3106,30,CO
05/09/2020,3129,23,CO
05/10/2020,3147,18,CO
05/11/2020,3169,22,CO
05/12/2020,3195,26,CO
05/13/2020,3200,5,CO
05/14/2020,3206,6,CO
01/23/2020,3,0,CR
01/24/2020,4,1,CR
01/30/2020,7,3,CR
01/31/2020,8,1,CR
02/08/2020,9,1,CR
02/09/2020,11,2,CR
02/14/2020,12,1,CR
02/16/2020,14,2,CR
02/19/2020,15,1,CR
02/23/2020,16,1,CR
03/04/2020,19,3,CR
03/05/2020,20,1,CR
03/06/2020,22,2,CR
03/07/2020,26,4,CR
03/08/2020,29,3,CR
03/12/2020,35,6,CR
03/13/2020,40,5,CR
03/14/2020,44,4,CR
03/15/2020,50,6,CR
03/16/2020,58,8,CR
03/17/2020,68,10,CR
03/18/2020,73,5,CR
03/19/2020,80,7,CR
03/20/2020,88,8,CR
03/21/2020,95,7,CR
03/22/2020,98,3,CR
03/23/2020,104,6,CR
03/24/2020,114,10,CR
03/25/2020,117,3,CR
03/26/2020,123,6,CR
03/27/2020,128,5,CR
03/28/2020,138,10,CR
03/29/2020,148,10,CR
03/30/2020,152,4,CR
03/31/2020,157,5,CR
04/01/2020,158,1,CR
04/02/2020,162,4,CR
04/03/2020,167,5,CR
04/04/2020,173,6,CR
04/05/2020,177,4,CR
04/06/2020,181,4,CR
04/07/2020,184,3,CR
04/08/2020,190,6,CR
04/09/2020,191,1,CR
04/10/2020,193,2,CR
04/11/2020,195,2,CR
04/12/2020,198,3,CR
04/13/2020,201,3,CR
04/14/2020,203,2,CR
04/16/2020,207,4,CR
04/17/2020,211,4,CR
04/18/2020,215,4,CR
04/19/2020,217,2,CR
04/20/2020,219,2,CR
04/21/2020,222,3,CR
04/22/2020,227,5,CR
04/23/2020,229,2,CR
04/24/2020,238,9,CR
04/27/2020,239,1,CR
04/28/2020,242,3,CR
04/29/2020,244,2,CR
04/30/2020,245,1,CR
05/02/2020,246,1,CR
05/03/2020,250,4,CR
05/04/2020,251,1,CR
05/05/2020,255,4,CR
05/06/2020,259,4,CR
05/07/2020,260,1,CR
05/08/2020,261,1,CR
05/09/2020,262,1,CR
05/10/2020,263,1,CR
05/11/2020,264,1,CR
05/12/2020,267,3,CR
01/23/2020,1,0,GH
01/29/2020,2,1,GH
02/18/2020,3,1,GH
02/20/2020,4,1,GH
02/28/2020,12,8,GH
02/29/2020,13,1,GH
03/01/2020,14,1,GH
03/02/2020,15,1,GH
03/03/2020,17,2,GH
03/04/2020,18,1,GH
03/05/2020,19,1,GH
03/06/2020,21,2,GH
03/08/2020,22,1,GH
03/11/2020,27,5,GH
03/12/2020,39,12,GH
03/13/2020,69,30,GH
03/14/2020,77,8,GH
03/15/2020,83,6,GH
03/16/2020,104,21,GH
03/17/2020,124,20,GH
03/18/2020,145,21,GH
03/19/2020,157,12,GH
03/20/2020,182,25,GH
03/21/2020,204,22,GH
03/22/2020,217,13,GH
03/23/2020,230,13,GH
03/24/2020,257,27,GH
03/25/2020,279,22,GH
03/26/2020,295,16,GH
03/27/2020,317,22,GH
03/28/2020,347,30,GH
03/29/2020,389,42,GH
03/30/2020,399,10,GH
03/31/2020,424,25,GH
04/01/2020,428,4,GH
04/02/2020,435,7,GH
04/03/2020,448,13,GH
04/04/2020,461,13,GH
04/05/2020,476,15,GH
04/06/2020,487,11,GH
04/07/2020,498,11,GH
04/08/2020,507,9,GH
04/09/2020,514,7,GH
04/10/2020,524,10,GH
04/11/2020,535,11,GH
04/12/2020,552,17,GH
04/13/2020,565,13,GH
04/14/2020,568,3,GH
04/15/2020,581,13,GH
04/16/2020,598,17,GH
04/17/2020,610,12,GH
04/18/2020,623,13,GH
04/19/2020,634,11,GH
04/20/2020,645,11,GH
04/21/2020,655,10,GH
04/22/2020,663,8,GH
04/23/2020,676,13,GH
04/24/2020,688,12,GH
04/26/2020,697,9,GH
04/27/2020,706,9,GH
04/28/2020,714,8,GH
04/29/2020,727,13,GH
04/30/2020,735,8,GH
05/01/2020,740,5,GH
05/02/2020,746,6,GH
05/03/2020,754,8,GH
05/04/2020,755,1,GH
05/05/2020,763,8,GH
05/06/2020,767,4,GH
05/07/2020,770,3,GH
05/08/2020,778,8,GH
05/09/2020,783,5,GH
05/10/2020,785,2,GH
05/11/2020,790,5,GH
05/12/2020,794,4,GH
05/14/2020,800,6,GH
01/23/2020,1,0,IE
01/24/2020,6,5,IE
01/26/2020,7,1,IE
01/27/2020,8,1,IE
01/29/2020,9,1,IE
01/30/2020,12,3,IE
01/31/2020,13,1,IE
02/02/2020,14,1,IE
02/03/2020,17,3,IE
02/04/2020,18,1,IE
02/05/2020,19,1,IE
02/07/2020,22,3,IE
02/08/2020,23,1,IE
02/11/2020,24,1,IE
02/12/2020,26,2,IE
02/13/2020,27,1,IE
02/14/2020,28,1,IE
02/18/2020,29,1,IE
02/19/2020,30,1,IE
02/20/2020,31,1,IE
02/23/2020,32,1,IE
02/24/2020,33,1,IE
02/25/2020,35,2,IE
02/27/2020,39,4,IE
02/28/2020,60,21,IE
02/29/2020,64,4,IE
03/01/2020,69,5,IE
03/02/2020,75,6,IE
03/03/2020,83,8,IE
03/04/2020,87,4,IE
03/05/2020,90,3,IE
03/06/2020,100,10,IE
03/07/2020,108,8,IE
03/08/2020,112,4,IE
03/09/2020,117,5,IE
03/11/2020,126,9,IE
03/12/2020,162,36,IE
03/13/2020,214,52,IE
03/14/2020,245,31,IE
03/15/2020,305,60,IE
03/16/2020,350,45,IE
03/17/2020,396,46,IE
03/18/2020,449,53,IE
03/19/2020,484,35,IE
03/20/2020,535,51,IE
03/21/2020,570,35,IE
03/22/2020,598,28,IE
03/23/2020,629,31,IE
03/24/2020,672,43,IE
03/25/2020,706,34,IE
03/26/2020,750,44,IE
03/27/2020,792,42,IE
03/28/2020,842,50,IE
03/29/2020,894,52,IE
03/30/2020,910,16,IE
03/31/2020,932,22,IE
04/01/2020,943,11,IE
04/02/2020,960,17,IE
04/03/2020,992,32,IE
04/04/2020,1021,29,IE
04/05/2020,1044,23,IE
04/06/2020,1071,27,IE
04/07/2020,1098,27,IE
04/09/2020,1104,6,IE
04/10/2020,1141,37,IE
04/11/2020,1177,36,IE
04/12/2020,1195,18,IE
04/13/2020,1232,37,IE
04/14/2020,1241,9,IE
04/15/2020,1278,37,IE
04/16/2020,1298,20,IE
04/17/2020,1319,21,IE
04/18/2020,1331,12,IE
04/19/2020,1347,16,IE
04/20/2020,1366,19,IE
04/21/2020,1390,24,IE
04/22/2020,1418,28,IE
04/23/2020,1432,14,IE
04/24/2020,1453,21,IE
04/26/2020,1467,14,IE
04/27/2020,1482,15,IE
04/28/2020,1496,14,IE
